questionName,questionLink,voteCount,answerLink,summary
托同学到香港买的 MacBook 有外壳损毁，怎么委婉地表示想要赔偿或者不要此台 MacBook？,http://www.zhihu.com/question/25426773,18247,http://www.zhihu.com/question/25426773/answer/30853355,10.1郑重声明请天涯的“西西柳丁”马上删除帖子并道歉。未经作者同意就以自己的名义发到各种网站和平台的人：“仅限知乎发表，谢绝转载”这几个字请问哪个字看不懂？拿着别人的文字和图片发的就那么舒爽吗？谢谢大家的认可和赞同。写这篇文章的初衷是感触太… 
为什么有人说「百度全面降低了中国的互联网体验」？,http://www.zhihu.com/question/29740126,17622,http://www.zhihu.com/question/29740126/answer/45532298,作为一个前it工程师，在避免静默安装或者安装后的卸载清理这方面，自己还是有点办法的，真是难以想象那些对电脑不是很懂的人，是如何忍受这群流氓无赖糟蹋她的电脑的。但是前些日子百度hao123绑架Chrome首页，真是让我恼怒了好几天，开始以为百度修改了快捷… 
知乎在各个领域有哪些值得关注的用户？,http://www.zhihu.com/question/20237807,17358,http://www.zhihu.com/question/20237807/answer/14514109,分享下我整理的名单，因本人水平有限，以下仅仅作为参考，是否值得您关注，看个人喜好吧。更新历史2014年11月24日，感谢 @刘文龙知友的推荐。补充了【农业&土壤】【水利】【环境保护】的推荐名单。2014年11月21日，非常感谢 @赵守卿知友的推荐，更新了【哲… 
有哪些网上自学课程的好网站？,http://www.zhihu.com/question/31044894,16671,http://www.zhihu.com/question/31044894/answer/50427150,谢邀！作为一名学习网站收集控，让我来！！！（以下是网络自学学习榜单）一、汇总榜单：公开课_学习网站导航收录了网易、多贝、传课等众多公开课学习网站大学生常用_学习网站导航收录了外语学习、就业、实习、考研等众多大学生相关的学习网站IT互联网_学习… 
你的手机上有什么很有意思的 App？,http://www.zhihu.com/question/31476726,16274,http://www.zhihu.com/question/31476726/answer/52484181,我知道没有种子你是不会进来的。。。。作为一个长期在各种APP遨游的人，以及喜新厌旧(zou在时代前沿)的人，每周几乎手机APP都会清理卸载一遍(嗯，就是这么有病) 留下的都是精华良心推荐，非托（一加插图就发布不了，baby们，不要怪我，下了你会回来感谢我的… 
中国互联网有哪些黑色产业链？,http://www.zhihu.com/question/21180320,15621,http://www.zhihu.com/question/21180320/answer/29554093,9月11日更新：增加一篇报告《中国互联网黑市分析：网络彩票内幕 》 -----------------------------------------------------------------------------------------------------------------我们花了几乎半年的时间调查了中国互联网黑色产业链的十几个方面，… 
知乎上极力推崇读书的人为什么不把上知乎的时间都用来读书？,http://www.zhihu.com/question/20982901,15558,http://www.zhihu.com/question/20982901/answer/21761628,是时候上这张图了：学习金字塔最有效的学习方式－－学习金字塔 美国学术界在1946年一项研究显示了不同学习方式的效益，准确的说，是学习者在两周以后还能记住内容（平均学习保持率）的多少。上图是当时美国教育学家埃德加 · 戴尔（Engar Dale）研究出的“… 
淘宝上有哪些很显格调和品味的东西？,http://www.zhihu.com/question/23933357,14847,http://www.zhihu.com/question/23933357/answer/26332682,抱歉 开学以来太忙没有时间上来更新 现在放假了准备再在回答里添几个东西却发现问题已改 这几天会删添一些东西 谢谢大家的赞(⑅•͈ᴗ•͈).:*♡禁止转载！！！！ 无连接 有关键词很容易搜到啦 因为在某宝上 同一件物品有好几个店卖 价格不唯… 
为什么 90 后创业成功率很低，而媒体和投资领域却都在极力吹捧？,http://www.zhihu.com/question/27381104,14512,http://www.zhihu.com/question/27381104/answer/36405756,（以下内容绝对不客观不中立，前方火力全开，有躺枪危险者请速速逃离战区！）Too young too naive啊。现在这帮90后搞什么互联网创业的，公司平均生存期不超过一年半，一大半在天使之前就散伙了，还有一部分把钱烧完资金链断了之后就死掉了，剩下的都挣扎在… 
腾讯的软肋是什么？,http://www.zhihu.com/question/19554763,13771,http://www.zhihu.com/question/19554763/answer/25395177,在今天的中国互联网行业，腾讯拥有近乎垄断的平台，庞大的人气，源源不断的现金流，一般的小问题对腾讯是构成不了威胁的。那么，腾讯的问题在哪里？我们可以回顾一下微软的历史。在1990年代的科技界，微软同样是这么一家神一般存在的巨头。他有钱，有人才，… 
《福布斯》2011 年评腾讯创新能力全球第四，超越苹果和谷歌，如何理解？,http://www.zhihu.com/question/19783289,13136,http://www.zhihu.com/question/19783289/answer/19744850,腾讯是怎样通过创新一步步登上王者之位的？任何科技行业的领导企业，最大的竞争力必然是创新能力，一旦失去这种能力，失败就将不可避免。腾讯亦然。又有童鞋表示了对腾讯创新能力的不屑，——腾讯不是只会抄袭吗？如果你只看到这些，那我只能对你冷笑三声，… 
微信的好处究竟在哪里，为何我感受不到？,http://www.zhihu.com/question/30999803,13020,http://www.zhihu.com/question/30999803/answer/50877233,你小学就申请了QQ，很多年来莫名其妙加了300多个好友，其中50个你认识，10个常联系。你用过[轻舞飞扬][追风少年]这样的网名，用过嘟着嘴的黑白头像。空间里的花已经浇到了很高级，留言板都是[记得回踩喔]。发过的上百条说说，一半是鸡汤，一半是情窦初开时… 
如何评价电影《西游记之大圣归来》？,http://www.zhihu.com/question/28066166,35372,http://www.zhihu.com/question/28066166/answer/53349936,事情是这样的。小的时候，我家伙食不错，邻居家伙食也挺好，我呢，自己家吃两天，邻居家吃两天，开心得不得了；然而我家伙食越来越差，没办法我只好每天都去邻居家蹭饭，这一蹭就是快20年。是的，邻居家的饭一直都是挺好吃的。但是——谁特么的不想吃自己家… 
如何才能拍出一张特别好看的自拍照？,http://www.zhihu.com/question/21100397,33581,http://www.zhihu.com/question/21100397/answer/29424643,F13，16mm，1/500s，西藏山南贡嘎。开篇：先自我介绍，我叫邹浩坚，90后，江湖人称好贱，不信的话你用拼音输入法打我名字。我很骄傲很自豪地说我是来自东莞的摄影师，也是一名有3年多经验的粤语婚礼司仪，偶尔也在清吧驻唱，但现在主攻摄影。并且现在已经有… 
为什么美剧英剧比国产剧好看？,http://www.zhihu.com/question/21894570,31191,http://www.zhihu.com/question/21894570/answer/38320902,鉴于我长年累月对国产剧进行侮辱，所以在这里向所有国产剧工作者及爱好者道歉，为了表示诚意，我决定今天使用科学系统严谨谨慎的对比法来羞辱国产剧。多图，使用手机流量阅读的朋友请转发，这将是您财力雄厚的体现。第一、国产剧节奏慢、信息量少。第一队出… 
如何评价电影《西游记之大圣归来》？,http://www.zhihu.com/question/28066166,27982,http://www.zhihu.com/question/28066166/answer/54897859,谢邀这世上，有多少这样的快意，定海神针，一万三千六百斤，搅的满天神佛不得安宁。这世上，又有多少这样的不甘，七十二变，如来佛祖，压在五行山下整整五百寻。你说这金箍棒的主人是一只猴子。可我看见的，分明是我们自己。正文1作为一个写剧本的，我想说… 
你的家传祖业，有什么精彩的内行故事吗？,http://www.zhihu.com/question/22480996,27164,http://www.zhihu.com/question/22480996/answer/21504929,我们家家传祖业是公务员.........我爷爷的爷爷的爸爸是李鸿章，这就不用多介绍了......我爷爷的爷爷是李经迈，当过驻奥匈帝国大臣、民政右侍郎. 我爷爷有个伯伯叫李国杰，当过轮船招商局董事会会长. 这个轮船招商局当时相当于国家电网三桶油这样的存在， 油水极… 
《不能说的秘密》是部好电影吗？,http://www.zhihu.com/question/21842476,27060,http://www.zhihu.com/question/21842476/answer/24177466,怒答！看了前排几个，感觉很不过瘾。大都没说到点子上。这么一部牛X的电影，能是几句话就概括的了的吗，你总得解释解释为什么牛X吧。看过的观众会说，<不能说的秘密>还不至于“牛逼”吧？ 恩，那我就试着一点点说吧。首先一点，这部电影“没有一句废话”。… 
为什么《董小姐》里「爱上一匹野马，可我的家里没有草原」会引起如此强烈的共鸣？,http://www.zhihu.com/question/21321799,26709,,想多了各位。。我就是那么比喻了一
如何系统地练字？,http://www.zhihu.com/question/20502275,26279,http://www.zhihu.com/question/20502275/answer/24765533,注：本文章内容属个人所有，任何人未经允许不得引用，违者必究。已有知友通告网上有部分店铺引用本答案文字，特此通知作者从未允许任何店铺以本文内容作为卖点。也感谢 @黄磊 的通告。-------------------------------------------------------------------… 
白客有可能当影帝吗？,http://www.zhihu.com/question/26996820,24075,http://www.zhihu.com/question/26996820/answer/59281361,白客是我一手发掘出来的演员，因为他当时在配音间配音的时候，我观察到他的表情非常生动到位，于是开始让他跑龙套。即使只有一句话甚至没有台词的角色，他也演得很用心，很认真，翻来覆去看剧本，研究角色的定位和因果。最早定王大锤这个角色的时候，所有人… 
